RhesusEnsembl	d5.d0_logFC	GENE_ID	HUMAN_ID	d5.d0_logCPM	d5.d0_LR	d5.d0_PValue	d5.d0_FDR	entrezgene	ENTREZ_ID	description	X912P0	X1007P0	X1005P0	X903P0	X906P0	X806P0	X440P0	X448P0	X465P0	X493P0	d0	X912P1	X1007P1	X1005P1	X465P1	X493P1	X912P2	X1007P2	X465P2	X493P2	X903P3	X906P3	X806P3	X1005P4	X806P4	X440P5	X448P5	X903P6	X906P6	X440P7	X448P7	rowmeans
ENSMMUG00000013707	1.555636131	HSPH1	ENSG00000120694	8.131207812	21.59243983	3.37E-06	0.00037656	721956	10808	heat shock 105kDa/110kDa protein 1 [Source:HGNC Symbol;Acc:HGNC:16969]	59.17201142	40.59532107	27.98678311	57.89992651	67.54302986	56.59183363	52.22857903	77.58140611	63.42354221	42.87517323	57.24588007	61.01727674	34.01737945	66.24474185	49.57298958	45.61094484	50.83105318	40.69944083	54.07647057	45.21703834	35.66352377	43.06126976	64.65952614	73.25209986	129.9005241	112.7991069	166.4153512	97.11118118	79.80230499	29.53708344	54.39985179	62.65955882
ENSMMUG00000030891	1.707470314	HYOU1	ENSG00000149428	6.312008539	14.59687057	0.000133135	0.008611635	NA	10525	hypoxia up-regulated 1 [Source:HGNC Symbol;Acc:HGNC:16931]	25.34294363	31.60572542	4.083228634	12.20408275	21.64145605	20.84013413	15.46749309	24.34310563	19.93421771	17.18678539	20.38717592	19.19954834	23.52528075	22.98654924	18.97208478	16.43227277	24.55574509	17.10860862	17.97530591	21.24896083	22.81399721	27.64931282	32.49700178	28.78798865	33.08355589	63.05980969	44.87431334	45.84159837	30.67422444	13.30649006	81.05830378	26.61000416
ENSMMUG00000019304	3.633361975	IDO1	ENSG00000131203	7.811070142	59.4018194	1.29E-14	4.97E-12	574370	3620	"Macaca mulatta indoleamine 2,3-dioxygenase 1 (IDO1), mRNA. [Source:RefSeq mRNA;Acc:NM_001077483]"	15.75623508	24.68289559	10.70660906	62.39495392	41.36939814	68.45480154	99.16119913	62.73880018	48.09736437	80.11946655	55.24615915	25.54167894	21.76312354	23.02598309	56.72522681	54.91475656	26.7374877	34.62015198	45.88050641	53.35615806	98.3462096	152.7241477	585.4023691	253.6803957	698.2905508	475.4625333	631.1454331	390.1477088	636.9658609	1607.454808	658.0294595	234.7898758
ENSMMUG00000004490	1.437523865	IFI16	ENSG00000163565	9.989396468	15.65754393	7.59E-05	0.005216931	719253	3428	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6USA4]	173.043852	208.5514202	176.0153295	323.5852776	219.8837238	383.0372133	261.0177349	249.0232843	254.4996484	191.4115081	234.4535041	190.1259941	187.9523022	235.7419168	280.5130473	250.7268204	199.6296643	192.8964121	317.9661723	176.1125946	222.3614625	251.8843718	375.8483551	490.3046897	397.7030376	477.0299642	682.0496681	445.8166853	451.3183183	745.4531344	395.8753335	313.5792979
ENSMMUG00000015999	2.519467223	IFI35	ENSG00000068079	5.594851177	36.83768239	1.28E-09	2.55E-07	712409	3430	interferon-induced protein 35 [Source:HGNC Symbol;Acc:HGNC:5399]	31.29870136	49.48717689	30.96048675	13.79703671	42.85508821	23.63303709	22.77922878	42.68891245	22.78908877	37.46875725	31.12959406	41.17028763	51.01792826	27.38288926	32.93798545	23.30864761	41.70754417	41.02791695	32.51202249	43.01345413	44.39957533	57.60968458	178.7684608	72.34046181	163.141214	118.8395998	201.3134954	113.6682937	103.0210288	304.2434748	212.2863581	74.04892791
ENSMMUG00000002350	5.150193537	IFI44	ENSG00000137965	7.212655935	116.3780969	3.93E-27	5.62E-24	NA	10561	interferon-induced protein 44 [Source:HGNC Symbol;Acc:HGNC:16938]	25.28108503	11.13724084	21.04454628	11.15615498	7.350801747	13.66035316	0.642525752	9.602406154	16.15499536	14.09581982	12.40825407	7.372415642	10.53463483	4.634277576	24.75043158	10.75841811	18.7154902	15.87099604	16.24075294	8.335699631	28.71857801	43.67583244	148.0185279	104.4791895	192.4522695	329.7686813	493.4755909	289.4288181	338.876775	1106.3787	369.4774409	123.0696483
ENSMMUG00000001569	5.332540733	IFI44L	ENSG00000137959	5.984458913	54.91975814	1.26E-13	3.84E-11	711365	10964	interferon-induced protein 44-like [Source:HGNC Symbol;Acc:HGNC:17817]	6.081906741	1.406633519	37.02818929	11.15020936	14.44187517	1.619090282	1.127097257	3.048001858	6.510208436	3.216444523	4.649175632	2.586489154	5.000336718	28.15144836	7.333848322	2.642088181	6.781802436	6.380085299	8.40658646	1.984914901	20.58422092	30.99412435	183.7362157	145.1560182	199.2038622	230.5794074	390.1714164	274.2530838	227.4339277	550.880708	155.5052529	85.44651646
ENSMMUG00000003202	3.455132363	IFIH1	ENSG00000115267	7.736785258	105.0302652	1.20E-24	1.43E-21	702024	64135	"Macaca mulatta interferon induced with helicase C domain 1 (IFIH1), mRNA. [Source:RefSeq mRNA;Acc:NM_001047123]"	24.84008722	14.92507576	10.96895429	16.29769916	28.24875691	30.74092537	28.80726051	28.6110981	31.08443583	26.87585008	27.5623035	32.60509372	12.82300713	11.66990697	25.62426864	26.39658776	22.51100974	15.72028039	29.64522785	22.57855218	25.10348153	43.62379038	102.487222	76.67240851	147.9690194	145.2618073	317.3730197	183.5934681	182.2266906	399.1942299	168.8391749	74.44394633
ENSMMUG00000017533	5.491118515	IFIT1	ENSG00000185745	7.615682283	53.92583929	2.08E-13	6.20E-11	695683	3434	interferon-induced protein with tetratricopeptide repeats 1 [Source:HGNC Symbol;Acc:HGNC:5407]	10.70854912	13.97107784	60.79099489	0.12328052	6.985750645	11.05220996	7.327404293	3.997854404	12.44814785	5.227629924	9.017976707	22.50255868	8.833650106	4.73036493	13.03206636	8.383794808	4.258632353	10.36943886	9.867776431	2.903442112	41.23202623	38.48815097	270.7808128	175.7054363	364.3785101	272.5610129	807.5264583	787.2233851	481.6732979	2177.752187	390.7266143	200.8520839
ENSMMUG00000004185	6.261531363	IFIT2	ENSG00000119922	9.211691188	230.4144325	4.84E-52	2.31E-48	695452	3433	Interferon-induced protein with tetratricopeptide repeats 2; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6X2M0]	18.86173651	19.6523394	12.79724023	14.19836919	18.94998372	15.58941959	2.677367289	19.96822555	11.15884117	12.03381092	14.89389439	11.61352555	8.607295715	15.49629213	10.87083924	10.16139867	10.54463388	11.20595648	11.09414247	12.55257302	40.91895347	75.66565168	258.4165073	283.0034677	344.2331622	635.4125788	1349.905237	570.7277702	669.5972154	3925.745842	1247.735978	321.6465452
ENSMMUG00000005001	5.034336904	IFIT3	ENSG00000119917	9.24738536	115.3583996	6.57E-27	8.54E-24	695344	3437	interferon-induced protein with tetratricopeptide repeats 3 [Source:HGNC Symbol;Acc:HGNC:5411]	32.97818642	49.05969765	159.1982444	57.88709035	64.76076369	63.3165769	133.7775382	42.27774842	40.0692425	27.0812359	53.473394	51.73807445	32.13105836	82.49893331	54.86597807	40.72662202	23.18277771	36.79177255	63.22119517	24.48963126	125.7547413	194.5637344	719.0231137	1549.936722	1074.890467	1061.299151	2839.857433	1925.887185	1510.0396	6591.708262	1834.128567	683.5713781
ENSMMUG00000017534	4.309415301	IFIT5	ENSG00000152778	6.521178669	69.29743878	8.47E-17	4.48E-14	695796	24138	interferon-induced protein with tetratricopeptide repeats 5 [Source:HGNC Symbol;Acc:HGNC:13328]	14.72717566	9.083001895	11.60057493	0.374277124	22.33972042	14.38040666	12.97674512	18.38201007	18.05633112	8.817209429	13.67857589	12.59574253	8.939593368	16.91991143	21.06921222	13.03691712	11.49255135	11.12978901	18.94802659	10.99128206	30.29256835	49.323615	149.7825084	68.11345117	204.4601771	153.6646688	294.2178611	199.8838836	208.3213775	534.4748341	155.588951	76.79947914
ENSMMUG00000015658	1.171633131	IGF2R	ENSG00000197081	9.068844256	10.94798618	0.000937054	0.044650625	703220	3482	insulin-like growth factor 2 receptor [Source:HGNC Symbol;Acc:HGNC:5467]	51.45305111	50.10003687	97.89982289	50.2463652	51.56794235	57.615959	41.32319066	57.67560019	52.16937252	47.50844144	51.51049673	59.83724982	53.95444659	46.40216351	41.42284952	43.95158959	58.24450266	37.82360539	44.31507571	46.82282968	52.65034531	48.33539141	69.08954686	92.58945649	90.76861507	113.6441197	104.9591076	74.77156597	83.33373067	239.8104486	102.1335998	68.74733407
ENSMMUG00000022562	2.169048265	IL1RAP	ENSG00000196083	6.250308997	17.60111813	2.72E-05	0.002251075	574387	3556	"Macaca mulatta interleukin 1 receptor accessory protein (IL1RAP), mRNA. [Source:RefSeq mRNA;Acc:NM_001032960]"	6.687464555	5.326127493	27.73642758	1.938652886	8.252500095	10.42946467	15.69153584	8.533571847	10.82216467	9.649333569	9.091452708	12.10848399	8.26707279	5.72452537	10.78932906	12.7839814	18.47981113	11.63028536	13.00412797	8.551460213	6.359581584	5.475492954	8.073185257	24.2151714	9.907025213	47.3678848	34.05235707	21.12668788	92.78874127	385.976226	78.26356744	30.66707471
ENSMMUG00000013014	5.35842052	IL1RN	ENSG00000136689	4.143972165	42.89395888	5.78E-11	1.40E-08	701658	3557	interleukin 1 receptor antagonist [Source:HGNC Symbol;Acc:HGNC:6000]	6.342398091	8.382173668	0	2.034013792	2.766201149	1.157785229	0	3.728223384	10.26914246	6.468826973	3.247212267	11.96771847	11.65976014	14.80194459	6.817610954	5.398041295	11.84834961	8.813525655	3.339674323	8.161437805	5.810306406	3.735403851	38.83156227	20.64961211	26.72408187	93.33770738	209.8318708	56.94636995	162.8979669	546.7565721	284.6648414	52.47143742
ENSMMUG00000004014	3.808565921	IRF7	ENSG00000276561	5.870844279	72.10455512	2.04E-17	1.22E-14	699578	3665	"Macaca mulatta interferon regulatory factor 7 (IRF7), mRNA. [Source:RefSeq mRNA;Acc:NM_001136100]"	11.15486244	9.894506083	9.240391308	16.5443601	5.357109799	4.164089998	17.28099659	8.648361248	2.841076506	9.445509418	9.342950363	9.406270222	8.17204415	8.264713699	4.352701323	6.53375748	9.833947048	7.745389488	4.388806944	9.489958928	25.58585339	35.19445804	109.480949	48.24271393	91.91495812	98.80790438	135.2916176	144.167842	142.0801624	324.6585508	197.9039345	50.5362599
ENSMMUG00000001819	7.66965687	ISG15	ENSG00000187608	6.238243824	152.1841105	5.78E-35	1.38E-31	700141	9636	Ubiquitin-like protein ISG15; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7GS84]	3.692219944	3.036240985	0	0	8.349915779	3.669573927	7.29857246	4.414963196	6.199583472	2.928971404	3.680896936	1.970462921	3.167600942	0	2.374534364	1.222069214	2.495220887	0.938967022	3.024291925	2.677794133	26.3080484	38.52463303	241.8012577	100.769875	228.2536894	416.427821	909.0190484	1126.386148	783.1068599	2075.67626	1672.869543	255.8868055
ENSMMUG00000014558	1.226365234	JAK2	ENSG00000096968	8.629861559	13.03186612	0.000306235	0.017440768	694184	3717	Tyrosine-protein kinase  [Source:UniProtKB/TrEMBL;Acc:F7GT47]	72.07473918	49.19374054	79.83394511	64.89303462	53.00638023	70.79354734	43.38311545	56.69840479	79.36507659	81.57050696	67.84329098	83.40136096	61.62769331	27.28854217	62.74286132	77.7217193	108.7465363	72.08913287	61.98812848	59.91675175	58.39082514	69.44336849	112.8160895	104.4225421	134.8941614	104.1128838	163.9458784	120.7987385	108.2992448	171.3416768	62.2235789	82.56747351
ENSMMUG00000013048	4.202867386	JUP	ENSG00000173801	2.710955888	16.57752703	4.67E-05	0.003495251	707769	3728	Desmoplakin-3; Junction plakoglobin; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7H7V0]	1.062960689	0.611876703	0	0	0.432697354	0.452760463	0	0.986919516	0.642531838	0.393506175	0.442728909	0.553098553	0.182385412	0	0.902364559	0.105547195	0.431012521	0.324385345	1.567205166	0.647569091	1.363297935	0.389535269	0.187860237	0	0.031668635	2.810072613	12.51706309	10.98211979	40.71065425	62.39515801	23.1504487	5.461156637
ENSMMUG00000005754	1.165508369	KARS	ENSG00000065427	6.891736907	11.10592939	0.000860522	0.042127245	714516	3735	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6S4Z5]	50.67331596	56.62437209	34.42297193	32.35973173	61.61164611	53.41669596	24.41187861	57.48838893	43.39906229	42.74909858	47.03618913	66.30643653	54.31779508	39.12732809	47.62121091	55.32592518	58.4717598	47.58495707	54.76670121	48.81045065	55.58124808	79.03369965	87.25387341	40.09638903	115.0116053	84.1639774	93.90266375	75.89584148	74.39448633	40.58640413	84.19636077	58.65354254
ENSMMUG00000014051	3.780963726	KCNJ2	ENSG00000123700	5.236054245	18.46733061	1.73E-05	0.001515812	574189	3759	"Macaca mulatta potassium inwardly-rectifying channel, subfamily J, member 2 (KCNJ2), mRNA. [Source:RefSeq mRNA;Acc:NM_001032859]"	2.63295832	1.567884099	9.516254581	0	0.461979852	0.348048517	0.201905835	2.90248829	1.646435379	2.412783538	1.607159739	3.979257762	3.621944897	1.429297002	2.364786322	2.163648573	5.963945755	3.324843855	2.342570588	1.825277222	1.601114011	2.162663373	5.896862382	5.770768319	8.479996494	21.13214183	32.43032955	13.83588616	21.81463342	134.6964257	27.79008119	10.81057376
ENSMMUG00000001000	6.612537825	KCTD14	ENSG00000151364	3.53378976	40.13157163	2.37E-10	5.22E-08	699580	65987	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6SQT0]	0	1.327795652	0	0	0.730309743	3.668027541	0	0	2.168939822	1.138564433	0.365154872	0	0.307831426	0	0.830736801	2.137719894	1.091199105	0.821249918	3.967710423	0.655783094	10.35442878	9.368811576	74.67042659	45.79462651	76.00668578	83.3609374	71.47762007	86.49994126	64.58505664	99.01991894	131.4770331	25.71537848
ENSMMUG00000009790	1.344900919	LAMP1	ENSG00000185896	7.895214492	12.85992888	0.000335693	0.018892663	697331	3916	lysosomal-associated membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:6499]	224.5176175	193.3057169	105.5290513	78.43255208	145.9598812	93.13475471	107.3322497	210.9054932	217.9235754	182.7560527	164.357967	305.7299838	248.2723497	110.6251619	183.4487052	186.847021	283.5729352	218.2506288	231.1980083	174.2261047	172.9231191	159.9537933	313.224227	209.4064172	301.0059497	356.6030231	326.1660107	310.0583695	219.8023256	455.4685768	412.9194407	224.6499699
ENSMMUG00000005732	2.58530639	LAP3	ENSG00000002549	6.467030295	14.55182232	0.000136357	0.008780266	715081	51056	Cytosol aminopeptidase; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6TQJ2]	18.36984077	23.76158064	0.044100318	18.45705626	16.16816345	24.61545911	33.78531534	21.74917932	17.10629559	26.38797343	20.10311779	28.13901478	25.47110296	11.79761669	17.35697392	18.6348097	20.71532381	18.52237009	25.07107146	21.28476909	26.63788332	41.75571644	83.13818691	31.28008862	92.21097346	100.022141	108.3533748	69.24786842	72.52362764	98.87703732	117.6278172	40.97042439
ENSMMUG00000031024	1.809460536	LDHA	ENSG00000134333	7.870612069	22.92260825	1.69E-06	0.000207952	694309	3939	L-lactate dehydrogenase  [Source:UniProtKB/TrEMBL;Acc:F6R1N2]	124.1057342	138.5819371	91.54236755	74.81627009	84.19913581	75.86152842	39.38115477	151.3395521	84.23147683	135.5282292	87.88692219	189.4604213	260.8871331	75.01974931	91.24077454	124.9609521	174.4522666	166.1120061	109.9477179	146.1731126	93.08277268	149.8715643	208.6896706	132.7661636	173.0024085	345.5449476	261.0911736	236.1974828	237.9176191	389.2743972	452.8371919	167.2705637
ENSMMUG00000019662	1.966264118	LGALS3BP	ENSG00000108679	6.042393308	21.45747396	3.62E-06	0.0003978	710853	3959	"lectin, galactoside-binding, soluble, 3 binding protein [Source:HGNC Symbol;Acc:HGNC:6564]"	22.74848459	42.56721194	12.60452362	8.627062221	20.4533139	15.80432021	27.9958066	15.86880486	20.69304457	16.81953741	18.63642566	18.82941452	32.21121208	23.94466346	16.61850696	13.48713972	20.08262051	24.64308934	21.36944357	16.95331765	30.68675217	32.77931332	79.23716834	47.31507582	76.24601226	81.20224718	55.59127152	81.67067438	88.50470823	100.8127831	144.9541318	40.37738853
ENSMMUG00000015132	1.604659377	LGALS8	ENSG00000116977	5.241220918	11.65871833	0.000639024	0.03227859	710375	3964	Galectin  [Source:UniProtKB/TrEMBL;Acc:F6UKX3]	21.78391513	11.01523912	17.48683096	17.49568616	12.11713028	15.38766114	4.513403923	20.72805432	18.81114994	16.63678202	17.06180649	20.95863488	9.054147446	18.72822438	14.87979904	19.5480098	21.47902238	13.31630707	17.20591667	16.07361566	13.88268983	12.82980338	29.35277894	16.58323874	31.01921662	33.65035452	50.18868908	29.70557533	33.8032632	102.3653788	43.20661951	23.46023794
ENSMMUG00000013289	1.585281149	LILRA2	ENSG00000275290	7.261439698	10.89338909	0.000965081	0.045530795	NA	11027	"leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 1 [Source:HGNC Symbol;Acc:HGNC:6602]"	44.56125967	26.89545589	16.4218751	15.57445189	15.28432327	6.088713062	8.477071194	23.21406156	9.38961985	16.14774091	15.8610964	42.79743884	41.56534581	13.83613468	12.53212414	16.29467107	54.73975859	40.35152664	13.69923209	16.94922006	26.48186894	17.09484765	31.74767851	25.98555126	37.74992596	46.62932295	48.92768681	44.27337449	17.60480023	49.08188562	60.75078565	28.03825841
ENSMMUG00000008784	1.900778344	LITAF	ENSG00000189067	6.64135661	13.37972635	0.000254359	0.014901884	711743	9516	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6S7A8]	17.34855224	24.150839	92.37165732	19.22814408	19.57194399	12.54102203	26.45509455	18.45039344	17.37803374	30.90617842	19.40004404	17.61773714	30.27736574	9.304925468	22.95189695	36.61825324	17.48586536	30.29086952	27.95344153	24.97725026	23.52179666	19.20901748	25.62351627	23.14568517	17.98682972	115.6263329	64.98388082	80.40143859	211.7765659	756.2264113	281.9924869	70.54578086
ENSMMUG00000000823	1.91879459	LMNB1	ENSG00000113368	7.171138829	27.19743864	1.84E-07	2.78E-05	703575	4001	Lamin-B1 isoform 1; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6Q273]	18.60855104	25.25792024	52.23595462	18.90335287	35.0962792	24.78843479	50.80925144	22.10457529	25.9494497	23.42513938	25.02317752	22.08594471	25.4569134	36.40763325	24.95154538	24.61282045	20.80097488	17.18439986	23.5695592	26.52493486	29.25702057	43.87150555	56.50546689	64.87958509	56.86365293	105.5397718	87.84859666	76.02429547	95.57336273	151.1125825	120.0021839	46.87505529
ENSMMUG00000004478	2.244266842	LPCAT2	ENSG00000087253	4.710048995	16.0399327	6.20E-05	0.004367404	698605	54947	lysophosphatidylcholine acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:26032]	6.609386636	7.290388978	16.93507528	4.793641283	2.328291563	3.735581339	13.00225049	10.70144853	7.491001409	9.377095318	7.390695194	10.60732414	19.19169715	10.64651694	7.209701673	13.8197895	13.99266162	15.41838796	9.604180978	8.263219399	7.335739515	6.928582152	20.61016886	1.866808368	20.84621818	36.87029812	31.05711808	21.66759612	54.15714658	76.37963938	41.71028637	17.01490806
ENSMMUG00000015592	1.620123336	LY6E	ENSG00000278032	5.787339482	16.45528588	4.98E-05	0.003708592	696037	4061	Lymphocyte antigen 6E; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6TDN8]	46.14940394	65.68314456	32.08913303	23.62668519	34.00171713	32.0204636	35.29313987	29.47893552	24.29864214	31.14291349	32.05479832	45.38534264	42.27939119	19.35214205	34.80965466	43.54342753	50.93099231	28.9157514	39.63964087	27.6422827	103.1117423	59.01991524	138.4880136	79.4250846	91.17416327	87.75708898	102.6633757	81.62391146	60.7639443	123.0781231	86.96424925	56.67841385
ENSMMUG00000014149	1.100708367	LYN	ENSG00000254087	9.170398062	11.06349542	0.00088044	0.042809152	698553	4067	"LYN proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6735]"	206.1880534	183.4382265	167.1027429	125.9503936	131.2465442	151.0823948	137.8792141	198.5778255	154.2204057	170.2375017	160.6615743	272.7393673	266.2990164	126.104752	153.7456661	168.8232083	303.3875567	240.3604081	174.9411473	159.1173665	130.3052566	138.2995249	246.7926904	186.0108265	285.5961759	271.9345779	337.1436575	247.730233	225.5330151	723.2022447	288.685011	219.0891668
ENSMMUG00000004148	2.111869295	MAFB	ENSG00000204103	6.94196468	24.94497398	5.90E-07	7.81E-05	712578	9935	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:H9H2Z4]	89.96524424	68.65534849	26.17375836	51.13003658	27.23469897	24.0106636	45.58511553	70.10845456	26.24429876	38.39407154	41.98959354	90.42251418	96.35573928	20.80287764	33.94597646	35.40747113	235.3266325	104.5846633	36.46625373	46.68092434	52.79338236	56.4696599	200.6975915	240.218585	241.3561735	152.9620636	202.1297357	133.7119317	77.57726623	219.0850142	162.9737941	96.9156647
ENSMMUG00000012535	4.414982813	MCEMP1	ENSG00000183019	2.890039544	13.66101668	0.000218953	0.013347649	704646	199675	mast cell-expressed membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:27291]	0.388620239	0.719045888	10.0106314	0	0	0	0	3.444185722	0.587276837	6.165708351	0.487948538	0.933294339	4.667629219	0	0.899743692	1.736470552	6.854682683	3.557875043	1.432432198	5.580591414	1.661413493	1.958202924	4.464331481	5.707781495	9.551938207	54.60680728	29.74568737	39.81622695	154.6006968	524.7455203	283.6531333	38.58299757
ENSMMUG00000020162	1.791207103	MKNK1	ENSG00000079277	5.713579725	20.89407835	4.85E-06	0.000513977	710061	8569	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6TJU6]	17.85046004	13.78782634	8.456413272	8.319841321	11.07253681	9.015311924	12.28701413	18.94113038	14.38684612	17.19482921	13.03742024	17.45377809	23.11704296	4.797161572	15.74394273	14.43297048	24.86790144	19.3579108	18.79879572	17.06666173	12.2646798	11.52554377	28.91868329	13.68992803	21.38660821	38.14034511	40.70557859	26.19997472	35.15825354	86.66431263	45.15624435	21.55861757
ENSMMUG00000004489	6.625772535	MMP8	ENSG00000118113	3.669763032	50.23015608	1.37E-12	3.83E-10	703536	4317	matrix metallopeptidase 8 (neutrophil collagenase) [Source:HGNC Symbol;Acc:HGNC:7175]	0.900189712	0.346995626	0	0	0	0.718930005	1.000937435	0.071232333	0.17004408	0.17852606	0.17428507	1.283603477	2.413386985	10.02688282	0	0.502789346	0.205319055	0	0	4.289325817	0.360792616	0	0.248583177	0	0.854862723	13.19218499	44.94097179	25.76994087	520.6109724	1248.910471	325.7083648	73.42351023
ENSMMUG00000018791	3.672508498	MOCOS	ENSG00000075643	3.579102773	26.13026312	3.19E-07	4.66E-05	715633	55034	molybdenum cofactor sulfurase [Source:HGNC Symbol;Acc:HGNC:18234]	1.715898454	1.23466265	1.354806022	3.852033173	1.358170078	0.48724974	0	1.327623314	1.728692633	1.436812992	1.35648805	1.54531161	1.635656007	4.53043274	1.765641226	0.851904832	2.841051462	2.29093972	1.054117424	0.448005871	0.916967439	0.917018226	7.960467128	4.489995988	10.0964994	14.70976975	18.61556174	13.29602489	14.50354803	17.58380187	15.57121677	5.00399604
ENSMMUG00000005772	2.066430702	MPP1	ENSG00000130830	6.34955862	25.45032565	4.54E-07	6.24E-05	702092	4354	55 kDa erythrocyte membrane protein isoform 1; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6W130]	22.48582334	38.67752174	36.23272335	13.90063731	10.80912692	14.00554454	36.43565681	29.18428063	20.66134291	26.7115783	24.59870082	42.87518646	38.29091225	29.80364011	16.08882136	24.06647638	25.22236028	26.37917293	19.57502096	36.49366996	17.99427336	24.58605918	35.99553676	16.71023264	32.87305806	80.75027588	102.2328883	100.5921253	48.66195669	95.17523717	101.5961902	38.83557767
ENSMMUG00000020023	3.680811655	MR1	ENSG00000153029	3.004041038	12.29363775	0.000454505	0.024152969	NA	3140	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7GIY9]	1.444945446	3.483671205	0	0	1.336798072	1.678538521	0	2.99360419	1.38955027	1.042044662	1.363174171	1.813927091	2.591967197	3.979784571	2.280937707	1.760848649	1.597911432	1.503259839	2.178812905	1.097490744	2.807896454	3.068799654	7.254816797	3.592497313	13.56045137	10.75761846	19.85104977	4.750023772	14.19731466	57.92471774	19.13702632	6.302543493
ENSMMUG00000020176	5.836989374	MS4A6E	ENSG00000166926	0.925730399	25.20969273	5.14E-07	6.93E-05	NA	245802	"membrane-spanning 4-domains, subfamily A, member 6E [Source:HGNC Symbol;Acc:HGNC:14285]"	0.340246531	0.419694849	0	0	0	0.434776691	0	0	0	0.269911428	0	0	1.459508437	0	0	0	0	1.168127506	0	2.753895918	0.363652044	0	0.90199188	0	2.128752357	6.746139356	12.68765306	7.030604616	138.4683421	285.6099742	64.58979564	17.51243555
ENSMMUG00000002296	3.859397755	MSR1	ENSG00000038945	3.515535357	13.33912602	0.000259925	0.015165855	709365	4481	macrophage scavenger receptor 1 [Source:HGNC Symbol;Acc:HGNC:7376]	0.937119683	2.774254089	0	0	1.907357495	1.676469444	0	4.15265844	7.080803157	6.987961136	1.79191347	1.912965784	9.004424934	2.672187447	5.424109699	5.862260371	6.383766966	10.50984775	5.526672146	3.425430954	0.801267216	3.262482922	8.860668818	24.20522714	9.129667343	31.02130404	33.10560678	25.01177313	7.479462393	1.350450885	15.7210086	7.872906959
ENSMMUG00000015329	5.561882123	MX1	ENSG00000157601	10.27017217	314.731554	2.03E-70	1.45E-66	715186	4599	"Macaca mulatta myxovirus (influenza virus) resistance 1, interferon-inducible protein p78 (mouse) (MX1), mRNA. [Source:RefSeq mRNA;Acc:NM_001079693]"	47.40733551	50.98964808	33.10351618	51.82703434	40.99792353	35.70574788	37.70606939	34.86241851	33.92452865	35.83192728	36.76899834	46.62373733	54.22844897	33.23938212	27.16488496	35.55754662	43.27208306	42.22236544	33.24824084	37.11519716	147.3662652	170.1884152	788.5203625	609.2800364	987.7403731	1494.649773	1834.087533	1247.786543	1158.763626	2666.369608	2283.220933	471.4333835
ENSMMUG00000000995	1.830813682	MYD88	ENSG00000172936	6.755897879	18.90699929	1.37E-05	0.001265782	696494	4615	"Macaca mulatta myeloid differentiation primary response gene (88) (MYD88), mRNA. [Source:RefSeq mRNA;Acc:NM_001130681]"	40.95931154	50.35347973	22.43306122	10.9680105	28.59869795	22.88363161	15.72575109	47.20705745	24.14818504	27.17403866	25.66111185	59.71445482	60.19411694	16.69436246	37.42172933	38.71016108	81.38442211	46.13787619	37.74342581	27.86224072	41.1267262	44.38230403	84.52102027	61.11630385	87.21277875	69.27230021	112.0193143	77.48748984	86.31622658	239.0117599	90.14136237	56.29738669
ENSMMUG00000006841	3.032643021	MYOF	ENSG00000138119	7.2073659	56.60698653	5.32E-14	1.81E-11	700922	26509	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7EFN9]	10.95158618	13.15944014	4.260109934	5.697006777	6.840787101	16.16576947	5.542757081	19.17284262	9.47337159	14.55937943	10.21247889	12.1981657	17.07389248	9.130699689	9.355267304	17.04285737	17.82398021	12.05753469	10.09173165	12.86712919	9.888659867	8.234278944	52.69250245	48.17826116	64.60324851	70.4970561	80.56428533	55.17579468	10.76904614	6.067889018	47.34772497	22.58276853
