RhesusEnsembl	d6.d0_logFC	GENE_ID	HUMAN_ID	d6.d0_logCPM	d6.d0_LR	d6.d0_PValue	d6.d0_FDR	entrezgene	ENTREZ_ID	description	X912P0	X1007P0	X1005P0	X903P0	X906P0	X806P0	X440P0	X448P0	X465P0	X493P0	d0	X912P1	X1007P1	X1005P1	X465P1	X493P1	X912P2	X1007P2	X465P2	X493P2	X903P3	X906P3	X806P3	X1005P4	X806P4	X440P5	X448P5	X903P6	X906P6	X440P6	X448P6	Rowmeans
ENSMMUG00000014153	1.956550571	RELB	ENSG00000104856	4.939261729	14.58976736	0.000133638	0.002822625	714677	5971	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7BV28]	19.80875478	13.83965124	7.972843838	0.416895193	14.4891223	5.141538604	17.55174355	11.36418531	10.99164065	11.90821064	11.63619798	20.34813201	14.3388348	5.607995591	7.524192477	7.375949556	19.39002501	11.68870589	6.55984694	16.4449947	15.38234268	14.53251106	17.91456094	5.486421539	17.5664629	20.34467779	16.85676284	21.58489537	29.84965261	43.93363792	41.90303921	15.60394093
ENSMMUG00000015749	1.958060811	SQRDL	ENSG00000137767	6.310505272	28.05855153	1.18E-07	5.55E-06	713699	58472	"Sulfide:quinone oxidoreductase, mitochondrial; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6S067]"	22.10314389	26.04087989	29.95328563	16.1581487	22.49371022	29.69243727	6.931943529	37.85079584	42.39475211	31.24653153	27.86665858	37.00427801	48.74350164	12.37306829	46.74527434	31.44390493	52.22350539	48.80577773	41.25771805	31.44419645	23.32074933	31.34845765	61.72541791	40.47179656	54.897422	69.25422566	51.30501402	57.4563571	59.13400041	109.8488368	96.53636412	42.34018317
ENSMMUG00000000803	1.961754826	STAT2	ENSG00000170581	8.454782948	39.03873507	4.15E-10	2.98E-08	712694	6773	Signal transducer and activator of transcription  [Source:UniProtKB/TrEMBL;Acc:F6R1P6]	49.56735303	54.27109695	90.01601425	42.36136887	56.60596254	53.68971043	63.84344392	68.34118487	83.15291356	61.14605353	58.87600804	42.82168963	41.49821147	39.88312304	60.32236742	57.12422457	65.20716116	52.10444585	72.47473022	42.41642365	64.88294526	86.06256444	231.5900186	145.7762773	175.5398277	138.1463622	293.0913321	130.0233334	187.8989861	299.2402446	131.5812092	99.35601933
ENSMMUG00000017477	1.964095333	GAB2	ENSG00000033327	6.275824304	15.33424976	9.01E-05	0.002017408	700197	9846	GRB2-associated binding protein 2 [Source:HGNC Symbol;Acc:HGNC:14458]	13.79525198	18.3481979	29.19580256	21.22054094	13.67278122	8.27747931	59.22262513	22.09825078	16.6777355	20.84027664	19.59423727	12.53182354	24.49354544	28.57635235	15.55296591	16.97368569	14.81125223	17.15999274	17.68644094	17.28872624	12.05180172	10.88019258	14.52245473	38.457357	7.666042715	27.86918913	29.54673591	11.46416698	26.17973192	145.9873366	59.31322915	25.74539885
ENSMMUG00000016914	1.971530282	DOK3	ENSG00000146094	5.295289079	21.06515761	4.44E-06	0.000146797	NA	79930	docking protein 3 [Source:HGNC Symbol;Acc:HGNC:24583]	19.5943041	12.88560933	11.21872731	8.055523619	11.29163041	3.770807061	4.98744638	13.82377308	9.097234495	12.45377355	11.25517886	26.43405647	15.18993497	7.152412446	9.701603137	11.25181242	26.922598	14.99408693	10.44195116	14.11495041	12.74193711	12.21996016	12.09949968	1.972784389	14.87559222	20.35098892	14.36307516	18.49613009	25.26987418	57.06870462	27.61845464	15.34864121
ENSMMUG00000010258	1.982401878	1-Mar	ENSG00000145416	6.570603602	29.77184617	4.86E-08	2.42E-06	NA	55016	"membrane-associated ring finger (C3HC4) 1, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:26077]"	48.2890808	29.9234926	64.94943895	27.53782963	56.36232426	45.32843535	49.36749606	61.57274636	59.48567411	68.98865016	52.86491016	72.82417585	56.74233789	84.02056174	79.21384092	79.76329646	77.53282731	67.04736864	61.1579824	55.86891235	53.81229216	57.03021094	75.93886323	109.64821	53.08077331	119.3591244	110.9423661	113.6920307	72.20750744	279.8350205	136.7328956	77.60852554
ENSMMUG00000004659	1.98251392	FES	ENSG00000182511	7.066819126	30.17195534	3.95E-08	1.99E-06	715764	2242	Tyrosine-protein kinase  [Source:UniProtKB/TrEMBL;Acc:H9H312]	37.34374491	40.89814967	28.7071818	25.74720399	19.65358467	17.8788487	24.54141295	44.59824936	29.92899768	38.76929486	29.31808974	45.96559669	50.38111992	8.663053485	32.50775052	33.31388395	63.28583562	41.94661184	27.05724601	44.60873148	24.53730754	20.80746526	36.56921311	20.01091546	35.93124097	60.81706345	44.09075061	48.27015035	56.31906687	163.2902419	99.46797298	42.19692955
ENSMMUG00000001078	1.984589395	ATP6V1C1	ENSG00000155097	6.388878498	36.11981648	1.86E-09	1.16E-07	693840	528	Uncharacterized protein; V-type proton ATPase subunit C 1  [Source:UniProtKB/TrEMBL;Acc:F6QMH5]	25.52969794	19.55827374	12.71126827	18.19585665	28.66044739	21.06569793	28.25964324	31.52558702	19.54954771	20.88796914	20.97683354	26.46273748	18.26823784	18.36264339	20.27662384	20.29123723	26.1117527	23.97547348	13.92526322	22.92600062	17.25250863	29.00050361	25.24056257	34.788523	36.88752173	45.34820439	50.32952357	49.77599141	59.2970312	115.4842046	47.17146224	30.90399986
ENSMMUG00000012036	1.987821869	RBM47	ENSG00000163694	6.156943324	27.36236083	1.69E-07	7.60E-06	700732	54502	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7F3H5]	9.18595043	8.622682925	6.680008823	7.931387807	5.341867281	3.547218542	5.275376375	11.66215168	11.36465969	13.89343879	8.277035366	10.45454244	17.23370606	7.315990929	9.874220347	10.97555066	17.62091859	15.13314838	10.04604523	11.2407131	6.581196644	8.115203615	14.8519887	4.396682281	11.48084602	24.62651214	13.1746273	16.59983609	18.4842874	43.45846209	22.65338172	12.59408674
ENSMMUG00000000972	1.990767772	TNK2	ENSG00000061938	6.815017076	37.26804593	1.03E-09	6.72E-08	711655	10188	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6SXS0]	21.04277987	13.13048358	7.612565637	10.86720912	16.48824384	9.215500259	10.54551099	11.63240634	13.21247677	16.06589549	12.38144496	16.04441932	8.89929713	7.160015488	10.29270246	8.975819224	20.03933427	10.85350551	8.193221321	13.59334209	17.89721843	12.06036126	27.49930573	6.279298969	22.07480689	24.29309944	42.65600484	30.62060284	32.56647781	62.78354476	33.36465916	18.19867029
ENSMMUG00000008253	1.993282391	ZNF267	ENSG00000185947	7.558761089	33.28783881	7.95E-09	4.43E-07	641441	10308	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7HBB1]	27.48839647	22.96295248	35.21778772	28.38253971	34.82657155	38.16223736	54.7877169	28.03269494	40.46262825	41.2869564	35.02217964	24.30379297	20.45640562	19.43571873	31.27070774	33.86277786	28.1864084	25.65556932	34.74685905	30.25912602	31.32665201	51.96399644	54.28619477	57.69294972	61.6696498	65.86518706	93.12809972	61.6561055	91.34830275	202.0584104	60.96802327	47.7250473
ENSMMUG00000023099	1.994255981	LRPAP1	ENSG00000163956	5.966375865	22.16883757	2.50E-06	8.68E-05	699677	4043	low density lipoprotein receptor-related protein associated protein 1 [Source:HGNC Symbol;Acc:HGNC:6701]	23.43263065	41.04798103	14.96018496	35.80000329	19.54103701	18.92223773	9.770689269	31.00688671	15.73823357	23.62311763	21.48683383	27.94202094	38.39141758	21.26727557	12.9978358	17.93539841	20.98255445	19.92588513	19.1936333	28.12604499	35.82763184	26.23860935	23.51061443	24.72428474	16.72591138	49.37816935	32.41593739	36.28658071	30.77825874	119.7120963	97.22211909	31.11417604
ENSMMUG00000006481	1.994814416	GNS	ENSG00000135677	8.000844748	27.97109189	1.23E-07	5.76E-06	717500	2799	N-acetylglucosamine-6-sulfatase; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7HBI0]	68.99907412	89.71299257	42.62683923	65.15448201	65.89537593	58.82822037	43.65839684	110.7610004	67.48944392	71.31126177	66.69240993	88.7116309	112.2836552	54.69829408	58.21116645	70.4509349	93.640023	89.99837172	79.76801876	64.32660504	76.19960475	53.48467227	124.17606	111.405908	131.1906607	108.7182914	248.9803406	233.1763282	92.72902346	396.1570296	99.00266864	102.3915458
ENSMMUG00000007906	1.995993886	CDC42EP3	ENSG00000163171	6.502705532	35.49577883	2.56E-09	1.56E-07	712377	10602	Cdc42 effector protein 3; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6PS82]	27.70245355	25.87871755	9.177479112	22.28286252	12.30528575	21.10102231	11.23752755	22.79218007	20.31812303	15.81975311	20.70957267	42.52876215	43.04250624	22.94321376	25.07000969	17.20325327	45.6083989	39.55067714	29.60182769	15.62016118	19.67443887	17.03007933	29.46333948	27.2833766	22.21952953	57.29099664	37.01349826	52.67411906	54.5779159	81.85766056	50.45961711	30.64429286
ENSMMUG00000014727	2.000957899	NAPA	ENSG00000105402	6.449355989	31.77206276	1.73E-08	9.28E-07	717355	8775	Alpha-soluble NSF attachment protein; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6Z997]	33.31219284	35.46694143	13.28298948	14.08318215	21.77571239	30.76028793	9.46288552	33.78705129	24.61925547	28.25841815	26.43883681	28.10260727	33.79407542	25.06182865	19.84427204	25.35137085	43.92411773	32.13956013	30.47265057	27.61620732	31.57557443	31.4659394	69.02611938	30.72537071	55.85334324	53.39869134	74.20736928	62.69995206	65.09424838	102.5801413	81.04595709	38.95961044
ENSMMUG00000019184	2.002024886	ANKFY1	ENSG00000185722	7.825564863	34.18116296	5.02E-09	2.92E-07	708297	51479	ankyrin repeat and FYVE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20763]	23.64500592	18.36200437	15.28639589	14.80724909	20.5057051	21.22880239	20.75870811	23.16832842	33.30840445	26.9124415	20.99375525	24.09653659	17.88637951	15.21914489	27.9906065	26.52040991	37.56690857	22.07088331	28.11668764	23.18015562	20.43698672	24.75178607	38.499954	25.05423441	34.47528116	41.58180724	53.91157658	34.27162262	64.27373264	122.3108571	41.4517288	31.38834417
ENSMMUG00000016856	2.00300945	OGFR	ENSG00000060491	5.526907335	27.18375136	1.85E-07	8.17E-06	698688	11054	opioid growth factor receptor [Source:HGNC Symbol;Acc:HGNC:15768]	15.47048122	20.61241609	6.346378357	17.8155911	12.01820402	8.601613613	14.70697781	14.27903988	5.889303348	10.02406497	13.14862195	20.91643999	20.87097065	18.17033415	10.11643854	7.211691456	16.95151324	10.81179503	8.270557552	12.88845714	17.67066487	16.6077385	20.40172814	18.9000754	20.95204578	23.36409608	26.19057049	24.60569411	30.4367524	45.09850398	60.998638	18.57329253
ENSMMUG00000003629	2.004174191	PI4K2B	ENSG00000038210	6.946884836	19.0440567	1.28E-05	0.00037726	693561	55300	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6Q6T7]	21.56853513	17.66457445	23.41924944	18.8646875	24.65772913	26.48708661	0.311460382	16.93426721	29.31346519	19.60975676	20.58914595	28.08533586	16.70158273	13.97783255	21.96861231	19.9215926	26.1944324	15.22645573	24.13404979	17.49741909	22.97738687	34.54818464	61.07658602	17.41387218	55.39194312	51.8255595	101.0849727	64.93418055	70.53382603	77.85555381	45.96055734	32.87135826
ENSMMUG00000003403	2.004244887	TMEM123	ENSG00000152558	9.831981903	32.05787594	1.50E-08	8.13E-07	702833	114908	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7FEG4]	104.1122974	118.3309771	159.1297397	163.6417411	233.9432767	309.327919	110.2347941	168.6786348	179.7570556	155.1274332	161.3857404	127.0384991	108.7932891	236.6748551	174.0044377	182.6650989	85.7162261	88.48703862	202.9628435	198.4260461	145.1364924	235.1142991	286.2785822	267.5020062	328.4135181	379.7791947	492.3326563	323.8828166	550.1887378	834.3687551	404.8572788	245.1635513
ENSMMUG00000006282	2.008933949	RNF19B	ENSG00000116514	6.456942979	31.9323654	1.60E-08	8.58E-07	710523	127544	ring finger protein 19B [Source:HGNC Symbol;Acc:HGNC:26886]	31.79752072	43.68410964	26.97408485	30.21481069	35.61244854	39.12689544	19.08114859	42.60146734	37.88219895	33.63253194	34.62249024	33.8383741	42.5790895	43.37623037	27.26609169	21.04900128	41.64758343	31.76805958	32.24656493	25.56504503	40.27836198	38.14839306	68.68487267	58.28160232	59.32146369	52.13917029	147.1001619	56.20188833	77.69974764	195.7752197	81.94829889	50.51741457
ENSMMUG00000013856	2.009842378	ZDHHC18	ENSG00000204160	5.894075882	13.46845525	0.000242608	0.004665734	719959	84243	"zinc finger, DHHC-type containing 18 [Source:HGNC Symbol;Acc:HGNC:20712]"	15.44469528	17.23405666	19.30946606	4.008313418	15.99016532	8.441847604	0.198534563	13.9027739	16.32435644	10.55229873	14.67373459	11.36324388	13.32678493	14.53163318	14.67523234	10.10572758	17.70169216	9.80798434	14.64339953	9.183782411	14.6942116	13.78169826	13.60849217	6.556093975	12.04879414	9.773963849	14.89313597	14.14291045	32.02713802	73.6533435	26.14368558	15.60231519
ENSMMUG00000010197	2.012989537	SLA	ENSG00000155926	8.197186193	30.4944386	3.35E-08	1.70E-06	697377	6503	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6SJ90]	45.88174597	45.64762498	57.29593821	37.49992633	48.22470739	52.5534555	87.05449567	53.02363185	67.30001256	49.53534106	51.04439828	65.46558179	39.15856383	92.73810577	49.99439012	52.28605219	56.92135276	37.36232362	59.00127565	47.50347479	42.6858797	39.13089022	42.29470284	50.20680772	48.94099736	82.34976293	75.42878261	76.54942917	107.3543946	335.6175731	118.5940278	68.78670827
ENSMMUG00000022491	2.014214797	VHL	ENSG00000134086	4.765333052	10.48668124	0.001202382	0.017434533	701870	7428	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7A4C1]	63.42846634	49.02326718	123.3790098	31.0015924	35.95148556	25.64895496	0	38.11987733	69.15911582	50.9535766	43.57157226	53.9893834	35.81816745	0	79.00224727	78.92631171	37.60207291	44.10355994	96.18096719	40.66782741	63.501088	40.82438895	53.56631094	17.07852408	42.69799489	45.68091781	59.09114081	52.53617366	107.8037172	341.3208901	74.43516629	61.71640654
ENSMMUG00000005217	2.015506447	HSPA5	ENSG00000044574	8.576361021	55.49923454	9.35E-14	1.22E-11	703193	3309	78 kDa glucose-regulated protein; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7C3R1]	99.27417281	127.7627867	109.7684833	77.8245905	111.0201806	105.4804646	124.8062255	118.3231876	118.8815693	82.59867998	110.394332	129.6132858	112.7261195	131.8473308	71.00129867	89.54777623	105.5008483	78.51345627	102.7611299	88.32920758	106.2327821	119.6017872	183.2694396	171.9528628	193.2230285	464.4180088	346.2570085	316.4239149	264.2846639	359.3109076	456.4604514	165.5671883
ENSMMUG00000010886	2.016184159	SBNO2	ENSG00000278788	7.194631245	34.44509976	4.38E-09	2.57E-07	721186	22904	strawberry notch homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:29158]	23.03280956	28.14226869	36.30094921	19.22923745	18.75184259	12.01142923	11.49016242	18.8761673	19.5670784	21.13569482	19.39815793	25.34008762	31.61620938	18.89716762	18.44796892	16.68931268	40.36141098	25.29000035	17.89733862	19.63379488	31.40360591	28.74387528	48.16028078	25.69488795	39.25324877	44.48703786	37.99614788	33.87271424	62.51960381	97.73636023	70.07887512	31.42191895
ENSMMUG00000004148	2.027768224	MAFB	ENSG00000204103	7.167589263	27.96572988	1.23E-07	5.76E-06	712578	9935	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:H9H2Z4]	89.96524424	68.65534849	26.17375836	51.13003658	27.23469897	24.0106636	45.58511553	70.10845456	26.24429876	38.39407154	41.98959354	90.42251418	96.35573928	20.80287764	33.94597646	35.40747113	235.3266325	104.5846633	36.46625373	46.68092434	52.79338236	56.4696599	200.6975915	240.218585	241.3561735	152.9620636	202.1297357	133.7119317	77.57726623	219.0850142	162.9737941	96.9156647
ENSMMUG00000003909	2.032727064	FTL	ENSG00000087086	8.787334875	16.16806184	5.80E-05	0.001384298	718777	2512	"ferritin, light polypeptide [Source:HGNC Symbol;Acc:HGNC:3999]"	383.4457583	563.8994517	576.6154529	114.6065421	149.1689021	84.74908306	40.2811391	455.6622203	136.8630842	278.5374638	213.853183	687.4717727	755.227907	214.3808038	234.521852	232.4311252	522.7136198	493.9832367	259.3555502	326.3172813	238.2691516	220.9643276	382.4235484	256.0157675	321.7965722	701.3386126	570.158437	748.5620837	531.4752046	1042.695658	1343.414066	428.9115225
ENSMMUG00000016544	2.0348953	PSMA6	ENSG00000100902	6.67470177	30.96513278	2.63E-08	1.37E-06	695113	5687	Proteasome subunit alpha type  [Source:UniProtKB/TrEMBL;Acc:F6W663]	36.46791276	65.73358957	27.06369158	31.26794587	55.54874339	78.76858562	25.63764748	102.3220088	65.42059495	62.71133615	59.13003977	59.18701772	69.43533756	53.67116915	83.06966301	77.44479531	63.10761121	59.50408375	54.63468183	78.93588078	47.52622728	68.54502193	109.1506131	147.3984224	96.10119874	143.5972864	203.8655788	149.0887078	112.1803321	224.1116344	225.7393649	89.24122281
ENSMMUG00000017932	2.039552367	ACSS2	ENSG00000131069	4.367746397	9.07646888	0.002589195	0.031989583	706703	55902	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7AV12]	3.602313963	3.949744223	4.728558335	0	2.44397831	2.045839645	0.178021285	6.43584951	4.959870779	8.064925062	3.776029093	1.97054397	4.326657292	0	4.54075979	6.319251946	8.666684618	4.946956563	5.016105116	7.816867895	2.310069995	3.850329899	5.835937919	2.229850074	3.827861587	8.626066998	5.263175385	5.169136949	16.03947616	12.45880927	15.54975222	5.372446492
ENSMMUG00000009850	2.039564043	CASP4	ENSG00000196954	7.283066739	43.67596126	3.88E-11	3.39E-09	704864	837	Caspase  [Source:UniProtKB/TrEMBL;Acc:F7A0F5]	82.60429668	98.5117077	64.05511295	47.52669989	43.47470912	54.83017159	82.39107225	77.89961319	63.70059975	58.18090792	63.87785635	121.2064354	116.9228426	89.72192908	77.24303091	56.58978082	121.4084912	127.4124261	85.69884565	54.53503566	72.52837995	79.83470355	118.6787464	129.0491118	181.1973733	140.8704704	178.8142917	166.9768596	159.5898325	315.9824225	217.5246348	109.4986845
ENSMMUG00000022938	2.040523966	VASP	ENSG00000125753	7.696849861	26.65466811	2.43E-07	1.06E-05	716022	7408	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6U702]	134.3308098	164.0012367	100.7174578	61.35682197	87.40474014	55.68544245	96.91076245	140.7465426	60.42006233	99.51399663	98.21237954	144.028417	175.8606136	70.75235903	79.58819744	68.68772851	144.235267	109.6668575	88.50064354	133.7176758	115.9876101	96.22562729	117.2079622	196.1707165	105.8822912	151.7256476	188.4914901	134.2323281	174.1170066	600.2488792	310.0571423	140.2157445
ENSMMUG00000031024	2.045267636	LDHA	ENSG00000134333	8.246929156	35.66004393	2.35E-09	1.45E-07	694309	3939	L-lactate dehydrogenase  [Source:UniProtKB/TrEMBL;Acc:F6R1N2]	124.1057342	138.5819371	91.54236755	74.81627009	84.19913581	75.86152842	39.38115477	151.3395521	84.23147683	135.5282292	87.88692219	189.4604213	260.8871331	75.01974931	91.24077454	124.9609521	174.4522666	166.1120061	109.9477179	146.1731126	93.08277268	149.8715643	208.6896706	132.7661636	173.0024085	345.5449476	261.0911736	236.1974828	237.9176191	389.2743972	452.8371919	167.2705637
ENSMMUG00000021017	2.051642435	AGK	ENSG00000262327	6.334546337	17.96882608	2.25E-05	0.000606665	694070	55750	"Acylglycerol kinase, mitochondrial; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7HIA2]"	18.03488079	19.84541085	38.20498791	16.66068833	14.78848017	26.36138033	2.885368979	31.1294034	28.03831887	39.1119654	23.10339559	30.61429422	12.91217384	18.96112954	29.28845666	35.17147786	34.17041984	14.84819851	35.62898155	29.77689938	19.41417047	17.94919657	21.61212632	16.36220198	20.29410581	31.65327694	27.62881138	28.15054088	34.89609664	150.7013878	73.31792989	30.6137587
ENSMMUG00000004657	2.053164834	FURIN	ENSG00000140564	7.190927246	37.79189065	7.87E-10	5.23E-08	715813	5045	Furin; Furin preproprotein; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G7MVY8]	45.39116981	39.82217827	34.15786933	36.63783334	31.14150979	19.81196259	21.0958581	43.00497557	31.13724553	34.63240895	34.39513914	49.72795722	43.84216476	17.02739876	34.59731415	37.52572324	63.0331506	35.83645396	36.65765165	44.44877779	36.7395297	32.56744868	49.8452941	34.66393098	49.32215292	72.279801	55.05262679	65.42675251	73.60972238	177.2729233	111.8273752	48.60457203
ENSMMUG00000029790	2.054748742	TAP1	ENSG00000227816	7.755740463	39.60016407	3.12E-10	2.29E-08	717726	6890	"transporter 1, ATP-binding cassette, sub-family B (MDR/TAP) [Source:HGNC Symbol;Acc:HGNC:43]"	62.23728831	52.83630511	33.11845986	21.70503748	51.53977754	25.6340458	30.89899612	41.63685148	43.98205345	40.63220557	41.13452853	67.32903323	36.67760979	32.57701134	34.92884678	30.00140685	81.15910427	43.18597785	42.57746167	35.86933747	76.27229866	91.78039169	114.4255498	66.16413003	110.22483	79.6272332	100.8483478	89.18936153	127.1369583	200.4059073	104.5319421	65.63779201
ENSMMUG00000015606	2.060269209	SPI1	ENSG00000066336	6.211889767	18.94524194	1.35E-05	0.000392457	712010	6688	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6T6B4]	146.457229	147.0097792	11.7868124	86.93991316	36.01090951	39.56467888	89.6213092	122.2700841	42.33376181	95.90852759	88.28061118	141.3394145	188.4711895	114.1568374	69.40931842	57.82856209	123.7538825	138.9206452	57.06288991	107.9152117	108.2066861	55.60720891	117.6932367	121.7159056	109.8165899	150.4030586	194.8408008	152.3297667	188.7733203	424.2336421	284.2284806	124.1536551
ENSMMUG00000022569	2.063372905	PARP14	ENSG00000173193	9.167011513	46.9315354	7.35E-12	7.07E-10	715591	54625	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6ZKI8]	46.67125328	43.61383306	95.96143671	49.12012974	60.37945701	63.31994863	54.73096741	54.30520715	74.02675845	73.89703222	57.55521221	56.38221384	36.87880251	38.33309104	57.52699105	65.22183395	56.31350161	35.40862874	62.3338864	52.1335008	75.73142088	94.36657666	171.2910311	97.89760573	180.5148045	253.2281159	289.3015052	202.0107151	161.0202385	260.8225177	193.2492463	101.8664084
ENSMMUG00000008195	2.063906008	TGIF2	ENSG00000118707	6.59559259	37.81797551	7.77E-10	5.18E-08	709696	60436	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7GWV2]	20.74649009	21.98051528	30.89207023	10.66756023	19.62377942	15.29026236	10.52914635	21.63471651	17.95246687	17.68703039	18.78812315	18.39970304	27.54731795	13.96113928	23.61779434	24.74603671	29.73992499	25.90947591	23.1632295	19.66653122	23.27771994	21.05757918	31.45507835	12.16398064	34.6237019	38.81173392	35.47977627	40.24529796	49.20445014	90.00129145	64.60680442	27.8227535
ENSMMUG00000003665	2.082133696	PLBD1	ENSG00000121316	9.538560567	36.28361005	1.71E-09	1.08E-07	698939	79887	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6TC57]	222.3930224	279.1731065	278.1847599	162.9265456	107.6413056	151.6204946	221.0467665	234.0109999	321.7321186	287.7588327	228.2020112	418.7232334	605.3046839	179.4023587	422.9005994	362.5454972	562.668972	582.1027658	516.5786462	291.9882843	163.3403766	189.086948	324.7987789	283.9172031	359.8494991	808.5324534	341.9908009	483.2373152	635.1257166	1139.47312	710.8070365	388.2954081
ENSMMUG00000010292	2.088759464	DAGLB	ENSG00000164535	4.233424567	8.991641441	0.002712173	0.033089413	NA	221955	"diacylglycerol lipase, beta [Source:HGNC Symbol;Acc:HGNC:28923]"	5.085436145	6.188127871	0	3.455754958	5.874661085	2.810082116	18.64486311	6.786630364	4.984885422	5.560632904	5.323034525	5.28128593	6.72116004	0.898151892	4.932323753	4.708418647	7.523725353	7.39264121	6.585950974	5.38282007	5.141464638	5.918258493	5.951277873	6.543321534	4.790981395	7.582985432	7.013484103	8.756810034	13.59807816	40.60355662	8.292602195	7.433679077
ENSMMUG00000001876	2.089743178	PIK3AP1	ENSG00000155629	8.840229659	39.10200456	4.02E-10	2.90E-08	705017	118788	phosphoinositide-3-kinase adaptor protein 1 [Source:HGNC Symbol;Acc:HGNC:30034]	106.0017175	74.23076533	72.75427183	102.9900013	75.81244106	79.92263453	79.89987066	73.29327662	71.76803941	59.09639698	75.0216032	122.7654182	88.07749337	70.71608101	50.39511773	63.56903894	134.2319	69.44552176	60.63825895	45.03952357	84.67988744	75.60826765	130.4934334	179.9603267	147.2813865	137.8713286	225.9351183	148.5883338	208.7087119	466.541452	199.6108413	116.8642285
ENSMMUG00000020366	2.089829409	SNX3	ENSG00000112335	6.843067915	27.20718168	1.83E-07	8.10E-06	700989	8724	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6UMZ7]	46.71031914	65.18815363	55.15574236	9.161859242	48.99583936	45.02047105	13.82651419	41.88190454	33.96892352	46.15998365	45.59022735	70.44598631	90.67793933	46.40576289	45.76782722	54.37527295	72.72277127	67.86774878	52.88547183	57.939744	49.58274089	52.57960336	56.20898939	63.70391805	33.19972842	96.61271915	93.55142131	109.8052053	94.23644734	206.8772171	127.1525268	64.95562508
ENSMMUG00000001537	2.094672365	APOL2	ENSG00000128335	7.290886442	27.59038604	1.50E-07	6.83E-06	694029	23780	"apolipoprotein L, 2 [Source:HGNC Symbol;Acc:HGNC:619]"	54.35600575	145.4074928	24.53355592	114.8813207	49.02030029	46.58744789	132.6719388	57.9089755	76.13156074	73.79417679	65.85157615	50.67678061	93.07580917	102.5165743	75.71249189	54.96037072	42.06498217	57.40022246	68.82049587	52.84452822	129.6513671	113.1602315	261.6404541	578.8937142	348.2741883	236.2887058	353.4305	209.0729507	131.8069845	387.8318317	286.7883518	147.0068103
ENSMMUG00000016114	2.098023064	CNP	ENSG00000173786	6.277458924	48.61959632	3.11E-12	3.18E-10	641337	1267	"Macaca mulatta 2',3'-cyclic nucleotide 3' phosphodiesterase (CNP), mRNA. [Source:RefSeq mRNA;Acc:NM_001035528]"	23.79775507	19.95194353	12.83998383	16.94534792	15.13641592	13.77928114	23.36024274	12.1814639	12.08125174	10.7665472	14.45784853	22.15744895	16.827569	16.18058682	11.83728518	11.76889544	25.10400068	20.8510239	17.98887435	12.62093387	28.01802128	27.80665838	44.27641582	11.0638891	46.15443982	29.00937432	36.39761381	45.7003852	52.28389289	64.03356126	58.41231174	25.31111383
ENSMMUG00000020149	2.100667953	CHMP5	ENSG00000086065	7.503879388	40.86196227	1.63E-10	1.27E-08	703191	51510	Charged multivesicular body protein 5 isoform 1; Chromatin-modifying protein 5; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6TSB3]	47.61687961	57.91213121	48.22531169	47.15389682	50.42076277	51.1790489	133.2723782	80.19492437	42.14355877	50.24713944	50.33395111	60.205452	53.06826074	31.10722193	54.60676136	41.31599915	61.62267491	48.72065138	34.71988554	41.44115012	44.70924494	50.07984576	83.43379054	89.1765251	149.3552495	151.5332774	226.9373644	148.533133	161.8057031	305.4723196	180.9634738	87.5724672
