hgnc_symbol	PL2_EBOV_1h	PL7_EBOV_72h	PL8_EBOV_72h	PL9_MAVKO_EBOV_1h	PL10_MAVKO_EBOV_1h	PL15_MAVKO_EBOV_72h	PL16_MAVKO_EBOV_72h	PL17_VP35_1h	PL18_VP35_1h	PL23_VP35_72h	PL24_VP35_72h	PL25_MAVKO_VP35_1h	PL26_MAVKO_VP35_1h	PL31_MAVKO_VP35_72h	PL32_MAVKO_VP35_72h
TDP2	2.487256516	3.490840625	4.65043146	6.349309076	2.453922242	6.96440006	5.820280522	0.460103214	2.07141425	8.636251947	6.041173518	2.969886418	4.503388435	5.832652634	6.11791965
PMAIP1	2.786756699	5.320480087	4.916487464	1.802605527	3.158294911	7.68296411	6.688331309	1.268937903	4.15479274	19.94780995	11.71490989	4.095386998	7.318977695	6.599432494	7.381879112
HAPLN2	0	2.021422918	2.345068085	0.513651221	0.449976995	1.641941555	1.334084826	0.632770239	0.5179586	4.157039257	3.375246238	0.240260124	0.221193395	2.056801041	1.314663401
KRT23	0.825478612	8.000101618	8.889984	0.396654854	0	3.80385013	4.292562737	0.814402772	0.799962248	4.815261014	5.413402537	0	0	3.811956829	4.263912771
PCDHA2	1.50364188	2.899534844	2.130718002	1.616168696	1.998807624	4.862360126	3.786077204	0.390386	0.383463899	2.308207377	2.594928008	0.533620354	1.228182355	2.893179105	3.601187486
ALOX12B	7.576252645	21.74608874	22.84442745	14.5186728	14.99688955	24.24429328	26.82761205	2.313566188	4.588789468	18.79018861	22.12571272	9.12237658	10.82465177	24.29596229	25.06898772
SNHG8	9.343380448	9.815836966	10.86981672	14.34188781	5.462613469	9.30196359	9.717283082	1.536335977	4.401525759	15.13963972	19.54177276	13.41682293	9.66684634	16.4795891	12.12937225
SPATA32	3.939221265	6.983569517	9.820232792	2.661827205	2.590951815	7.878535084	7.937667604	3.15767307	2.684148765	19.83275762	17.64059144	1.936773157	2.037798144	6.868933342	5.753037302
GRN	1.041538666	1.846470962	4.284209983	0.469195266	1.096085268	2.166425876	1.895633031	0.385336442	0.946259692	4.520538128	3.320285602	2.194658713	1.616394778	1.878787146	4.002935708
ANKRD20A10P	3.162427632	0.747526198	1.892096338	0	0	0	0	0.623999167	1.915421158	7.027571881	7.68106303	0	0.327191022	0	0
CYP24A1	30.3965665	72.13571351	101.9979023	19.27181362	14.85178981	70.25066787	66.11125873	5.593134525	18.55672749	72.03725614	60.79149488	16.13099939	15.97403902	89.00620087	73.87653672
CDKN1B	2.727045386	5.237470107	5.778600876	3.071217681	1.076198982	11.99914066	8.685789201	0.504460372	1.858183386	7.33835631	6.002623696	1.532331377	3.526818915	13.60978883	11.73852708
SLC27A1	1.568179201	2.608503044	2.084998874	3.27926671	3.239490706	5.798846325	4.892803404	1.031425462	1.547847913	8.470049377	6.841863362	3.589921393	4.086218826	6.649359253	6.643058391
RARRES1	3.856860534	8.86350104	12.60621878	0.514799815	0.450983205	0.54853772	1.782757361	2.959530932	3.114700953	21.12927016	16.13332402	0.722392135	0.221688014	1.236840197	0.527041267
EIF2AK2	1.915896476	3.633527904	4.22083706	2.569163701	2.532015071	1.996120244	1.853550386	0.791242317	2.590708204	10.14874052	8.386987938	2.103019007	2.351010353	2.614775031	1.972691984
ADPRM	5.914910942	4.893527981	4.423651161	0.710550856	1.556170442	0.378558748	0	0.583554776	2.149528188	7.804346319	7.542377169	0.332359838	0.305984197	1.42262072	0.363723541
TMEM39A	1.078059898	2.229753046	1.343768026	0.647529938	0.56725958	2.644871354	3.08330443	0.177265842	0.544133331	2.121169063	1.96383451	1.110566719	0.464742545	2.247169875	2.541222414
TOB1	5.891448384	15.04911676	12.31814008	2.28300751	2.599995994	11.67660778	12.64972776	1.687470972	3.913659018	17.94874195	13.61705313	1.281450863	2.752765402	13.71268683	12.3876649
PON2	26.0560831	44.64587088	65.88857466	16.3243651	16.79352084	46.43772177	41.62063468	5.165894741	18.87758948	70.4728721	56.92741015	17.51310622	19.86389211	57.21134193	43.6979336
PSEN1	1.15598541	2.220146044	2.065289634	0.69433541	0.608262861	1.479678707	2.003742566	0.142559375	0.758504468	2.341390614	2.456750983	1.02845439	1.345506058	2.31692527	1.89558946
DDX60L	1.458291222	0.838476449	1.100454188	1.325706928	0.705115728	0.454046277	0.819810271	0.544382294	1.241336614	5.309810103	4.547124862	1.417368707	1.14177716	0.530849587	0.969450701
PDE6D	1.681079952	2.980268921	5.196625995	2.22140636	1.238384057	4.088434473	5.769565797	0.66340964	1.018197563	5.136600237	4.49140054	1.88920329	1.739278591	3.881508322	2.687725534
SIK1	1.568916206	2.317851392	2.346726117	0.824564747	0.30957791	0.627573855	0.203962621	0.096741582	0.831479385	2.859985154	2.024414432	2.644729944	1.420327789	1.226377092	1.68834423
ZCCHC8	0.577617892	1.055049169	1.570871302	0.820046089	0.828911481	1.075432128	0.655345045	0.155418468	0.572485039	2.115001443	1.785569343	1.652328173	0.706272159	0.909329684	1.420770166
NMI	3.028842327	2.766169142	3.020285965	0.661547349	1.159078674	1.409804991	1.575025146	1.358274048	4.669664685	18.16528885	13.54283979	0.773596175	1.281968272	2.781468787	1.354556635
CNTNAP3B	0.942269474	3.340967126	3.902985411	0.261216124	0.152556497	1.577232664	1.35689142	0.178774345	0.658516578	2.265056321	2.156594985	0.32582326	0.44994953	2.126828737	1.381709245
KRCC1	3.006380861	6.137347864	8.448593318	0.656641407	1.725724666	3.498375191	2.273956338	0.808920768	1.324295746	6.453048838	5.642492251	2.764293462	2.544922753	3.418185095	3.361278587
IPMK	0.859316101	1.292599923	2.181170897	0.750753228	0.904319494	1.999886421	2.599866597	0.231214431	0.567786673	2.278475047	2.087150096	1.053493437	0.889065446	1.80373369	1.92151357
CHMP5	5.212051232	9.950856063	12.99331847	5.29791475	2.953468253	10.77704485	9.173368213	1.384416561	3.885339654	17.54044451	10.7117084	4.05506815	5.392491364	10.60715533	13.55973535
KYNU	2.014430465	3.539069344	4.153205215	1.209955066	0.974021227	0.940804524	1.047521889	0.590849211	1.780688692	7.070121633	5.322518434	1.346057344	1.351893814	1.911808254	1.272205749
NFE2L1	6.004269253	5.152155886	5.987307425	3.16179883	2.250502971	4.316544551	2.737335938	0.8926134	2.490869574	11.42357446	6.592527831	2.957859915	4.425083042	6.884263151	3.439294873
POMT1	0.631755776	2.146658181	3.386094609	0.094865039	0.415525979	0.707574781	1.231944987	0.311639604	0.478302794	2.412940609	2.013952697	0.532476945	0.490220272	1.367516736	1.06832924
PRPF3	4.101797538	5.585577524	5.423974287	2.14236439	2.627503862	4.223117686	3.802253486	0.615811573	2.160329837	6.935361976	7.363699175	3.006269892	2.76769625	3.946164007	2.631969341
KRT12	2.052952486	6.975776746	11.25934136	0.616546538	1.080234008	3.613238822	4.803991583	1.519055283	1.243433553	6.415435364	9.349338905	0.288389361	0.531006319	2.962586695	3.471640867
SPTSSA	2.760433771	9.175836973	11.69870152	1.036273305	1.089375347	6.404281584	6.638957599	1.872334554	2.089926578	11.9809725	10.26654148	1.357205821	1.427999707	9.46091446	7.63858729
SCAMP1-AS1	3.208311069	2.527906674	2.399435786	1.927051987	1.969528216	1.026671603	0.556116833	0.791315908	1.943211867	6.312608601	8.117194817	1.201836914	0.553230355	1.543289442	0.657625152
SNED1	5.075891791	9.331978022	10.61520058	2.71004682	2.559575221	5.775304729	5.608957065	1.8779198	2.348476574	11.79863112	11.60085213	2.693699217	2.005826362	5.527622532	5.635681115
SUN2	10.41057141	9.948008141	11.85366719	7.539131828	9.324072552	12.85314582	14.05229849	7.867063004	10.37497655	47.991688	52.27508488	8.546395836	8.861234431	14.63267026	12.16783884
OGT	2.587924243	2.827792871	3.651811496	1.583749207	1.027719574	4.312606685	4.621233399	0.289041603	1.301283881	4.67939275	3.261437918	1.8657134	1.970248832	6.811528885	4.143601447
RNF31	0.673174328	2.500506642	1.91792182	1.039726162	2.226491953	2.83121215	2.30037248	0.853896893	1.397926802	5.876881042	6.189792814	1.513031138	2.686420867	2.035415594	1.537538694
GRINA	3.033527733	2.2408037	2.835898251	3.87189762	2.793347497	0.970740279	2.957740498	0.748206361	2.067017609	8.953062614	5.756237876	4.048292765	2.550070115	4.924846085	2.79809483
ADAR	4.070925422	4.133714312	5.202925276	3.306153337	3.49970739	2.788903362	2.444890855	0.678811923	3.264422296	9.396833302	9.539510753	4.574919648	5.457621429	5.074853808	3.455286582
MAP3K14	3.520443406	5.805718677	5.878043647	2.360408175	1.809327356	5.344587102	5.534559871	1.453900998	3.570303142	12.39424644	13.22364828	3.220232881	3.049384543	6.2223855	6.04134111
SOX21-AS1	3.498201056	9.302573511	10.46495632	0	0	0	0	1.581829345	3.354754976	11.13424907	14.33802327	0.163803753	0	0	0
FNDC3A	1.804900728	2.427420906	2.916920407	1.271016535	1.375446049	2.549296632	1.941857687	0.675431678	0.829319137	4.062729409	4.081500172	1.398864478	1.54542291	2.574688474	2.908654349
PIR	5.149645792	8.340481893	10.84076296	2.74942449	4.61647378	4.638550258	6.149164474	0.564505616	1.617280365	6.622444392	4.632488252	2.572084097	3.946611453	9.725017119	5.160472531
ZSCAN32	1.552056123	2.257666962	2.619136595	1.864465615	3.266678247	5.348687013	4.469998647	1.060083309	0.57849251	4.808690048	4.639645349	2.951733025	2.470443052	4.364641491	4.992248351
ID1	4.27427871	14.23664553	13.17408521	5.601422806	2.453524201	5.968517479	5.253567618	1.533428609	3.765596826	15.11098942	12.26914326	2.183385798	4.422253352	6.728892164	6.690389219
STARD4-AS1	12.81127603	45.62497755	46.36255893	35.16264153	39.64307688	130.4288065	122.3862771	9.793427688	12.64137261	56.32588907	64.39708302	31.46441817	34.93649205	131.5774271	131.891167
RBCK1	2.143126281	3.095806185	2.849429376	2.145425671	2.130066301	2.438430103	3.095680185	0.469860208	2.740327934	9.260362798	6.217480754	2.274649588	3.572350287	3.32180524	4.539313177
ZFAS1	2.99041864	3.281883297	5.537945813	4.875335565	4.720545559	5.194845407	4.44298424	1.896618065	2.06998702	10.38333145	11.15432125	4.800917857	4.861915634	5.342914376	3.152378794
NDUFA13	2.476923563	3.554752073	4.763429389	1.487748653	1.675699043	6.7939273	4.048070537	1.0472955	1.285906819	4.668774386	7.734955274	1.391787505	0.549144459	6.46798608	4.351788303
STOM	3.445740802	6.020180497	6.722621839	5.219149345	2.207251134	3.068243507	3.895252365	0.443414042	3.266637584	8.947216428	8.551127158	5.387596625	7.595067393	5.044565029	5.34325577
CYP2S1	1.166929194	6.107788429	4.155830944	0.200259636	0.175434664	0.640151535	0.693501298	0.493402264	1.009694869	4.630641701	3.239195683	0.187342706	0.344950869	0.962273723	1.435151341
PLPP6	2.115625415	13.46385076	16.87719084	2.150478304	2.911476493	10.6238192	9.647418106	2.890023315	3.154198972	16.49996417	16.20615591	2.011770487	2.693991296	10.33332931	8.206018202
COA3	6.481166724	14.73077771	16.40571565	11.0797134	6.558262529	9.891373725	12.96255678	3.197102911	6.945145707	20.08040912	30.87811316	10.08492495	7.2213544	16.54740313	15.94176435
CEPT1	1.195918639	4.711467568	3.804771163	0.547292232	0.719171601	3.061587683	2.783690964	0.618028415	1.310719078	4.587489163	5.186977218	1.343977379	0.82488073	3.725565161	3.081684773
DENND4A	0.856918756	1.492519125	2.518520401	0.758509527	0.901796596	1.558708427	1.923139225	0.177983383	0.600969474	1.816555885	2.026555531	0.354792485	0.793260357	1.822368705	1.941365412
TTC17	0.806721725	0.903271864	1.778241906	1.173126768	0.893653356	0.815223109	1.103954011	0.08377869	0.720065274	2.240879305	1.546899657	1.479183895	1.713229488	1.633920997	1.096585862
PARP6	1.058320214	1.69227848	2.296895795	0.972206408	0.720658973	0.796862228	0.906435753	0.184256511	0.829534657	2.593905454	2.343692341	0.559691203	1.481415172	1.137948694	0.8421977
CD2AP	2.909705116	3.438941623	6.369114099	3.665899321	2.240553503	3.179422453	2.657103328	0.630145803	1.805336221	7.688195908	4.309291398	3.748463646	3.010438503	4.506194856	3.753070932
HOXB-AS1	20.89758144	42.8592875	49.03187431	14.76706077	14.23012561	18.48843043	23.6515526	7.276654812	16.75225625	61.46308056	57.10173204	6.561921627	7.313002671	21.87861089	20.78753527
SLC16A8	2.174797033	4.369618073	8.240882598	2.351300835	2.059824335	7.794564134	8.594945953	3.003863442	1.317232435	10.269809	14.52620465	3.421661883	3.825149693	6.69529352	7.221637621
EMC9	3.922167016	4.992138117	6.017056994	2.899477045	3.175058081	5.02043276	5.648017812	3.274227366	2.558317554	16.76128999	15.02233092	4.407744452	4.057951625	6.966183072	5.93684772
CIR1	2.259231938	5.874343331	6.307979146	2.71398708	2.536053936	5.59091165	2.662927256	0.445783749	1.642047626	5.229670013	4.938602377	2.031145945	2.337446079	3.042914611	5.18657649
BBX	1.65390412	1.907050922	2.855986958	1.356848818	1.103745037	2.633369009	2.265484285	0.278585129	0.830709302	2.745283945	2.645397687	0.725331902	1.085127083	2.638981199	1.885225324
ST3GAL5	1.726825685	2.347049051	3.443894939	1.866972694	1.181220022	2.431399128	3.502062825	0.42591401	1.045904867	3.837365796	3.46021577	1.746551249	1.965268835	4.070197612	3.185612559
CCDC24	1.887312608	1.593278264	1.478699375	0.971659302	1.418680988	2.415788518	1.402027807	1.063994077	0.816506205	5.616965778	4.58399963	2.272465972	0.69737535	2.075088861	2.984293318
CSGALNACT2	2.183601171	2.884388956	3.586359547	3.240340499	1.081392436	3.123870844	4.141206745	0.253447383	2.022746365	5.351929323	5.147650753	2.453938322	2.392090931	3.707204664	4.107248135
HIST1H4I	110.7057404	140.9063776	145.4677003	120.9803436	125.075696	141.7050125	127.0731261	75.97937304	100.0178456	482.3546934	432.5584116	101.5264272	95.38477992	154.5929174	160.7410696
CARHSP1	5.326283441	7.818062455	9.080501791	5.985597851	5.062785817	4.398530902	4.824665027	3.983491184	3.43415746	16.70418679	23.36960328	7.433847266	7.64384405	5.950671715	5.282698012
ABHD4	1.648036611	1.113024265	3.169377588	1.838353934	1.486582476	2.561549854	2.570981409	0.464549748	0.712988465	2.615914349	3.288042276	1.587487777	1.583299061	4.530015855	3.908910978
MIR3074	278.0008143	824.9090026	967.3050538	63.94957704	31.12340884	143.8523241	147.6387207	116.7109553	150.4669732	616.1326042	739.8712842	26.58878705	30.59841966	176.4049693	130.9404747
ANKEF1	0.65913367	1.947553207	1.889655973	0.692832907	0.433533296	0.421850505	0.51413312	0.16257244	0.898255116	2.631940479	2.301346872	0.370368315	0.767196833	0.871920937	1.013296881
C1RL-AS1	8.019198261	17.09717779	17.09065358	9.161138949	8.604647065	21.63636557	21.58616675	5.041706428	6.38086067	27.40748709	30.64831119	9.18870783	10.24901447	24.12805827	22.91565742
AKAP12	6.193705509	7.708944091	9.182327727	2.107021872	1.903509251	6.595003554	8.607754611	1.405979132	5.245330769	15.1492071	15.04358295	3.203065182	3.005583242	10.12451547	9.572241545
FXR1	2.981009123	4.27483405	6.777500384	3.294565069	2.551530829	6.461313814	6.489967409	0.23528092	1.492579304	4.140263891	3.523673327	2.814057166	3.577684807	6.462337825	6.794696112
SPG20	1.125194425	0.886568178	2.169230536	3.424261053	2.368244355	3.552655601	5.070963576	0.148012954	0.726942365	1.979496013	2.095245352	3.456292539	3.414835374	4.546506049	3.321176907
NUCB1	4.137583118	6.903747158	8.858538418	2.339024408	1.664869165	5.451938274	3.796906395	0.840425599	2.653468884	8.112856032	8.276116173	4.786589489	3.651292242	6.087963904	5.38794943
AARS	7.988680297	11.83361559	16.67572901	13.43538246	11.99406778	20.9966288	22.70954645	1.155952214	9.93523589	21.15507323	25.22430019	16.51897852	17.74272969	41.80948826	31.96368191
DNASE1L2	6.114411129	5.419905649	4.355098681	6.558183607	7.583671088	12.0193265	12.71819427	2.800743753	3.703380379	16.68107415	15.91177369	5.398953796	4.74456808	10.29422359	13.15969675
DENND4B	0.821255435	1.866597755	1.826855938	1.290122005	0.997229476	2.102438614	1.182628202	0.373955197	0.994837017	3.772837307	2.761901224	1.63287547	1.96081645	1.701742507	1.165411662
PEX1	3.662436894	5.8435901	8.09546761	1.17323724	1.220510287	3.906645248	3.555066661	1.264653681	2.07038261	6.782247038	9.488544673	0.754574126	1.13676891	4.463066965	3.152981236
KIF1B	7.705740356	8.851667794	9.73303112	3.735203851	4.182691073	4.533732359	3.992994183	4.80148343	5.011117915	25.19745912	25.31597316	3.160044329	2.937241074	4.161888156	3.890528213
KLF5	1.969104696	4.654517092	4.908855128	1.774095638	1.295143137	2.520483621	1.407934114	0.364253302	1.788972856	5.46970018	4.334285952	1.244748636	0.763978009	2.012790888	1.816281951
HERC2P9	0.634198032	2.316791484	2.069693828	0.969632576	0.788759314	0.811783018	1.25919306	0.113761581	0.69840266	1.761649901	1.890456578	0.583129535	0.775454534	1.497603617	1.063595914
XYLT1	1.001406678	2.521474342	2.995733229	1.516797492	2.107703041	3.399597912	2.852751999	1.116836022	1.265807221	5.926160925	6.027791693	2.201838622	1.80186986	3.26721836	2.623807222
LEPROTL1	2.121119143	2.402467291	3.437081477	2.123394921	1.488136427	2.375681348	3.217086126	0.261582385	0.856480518	2.823230748	2.361278646	1.887112307	1.554474225	1.785558269	2.934747773
PRRT2	1.786287352	5.428772149	7.25219615	1.839295425	1.208466847	7.349382874	9.15615635	1.258799917	1.700159446	7.974445955	6.507936626	2.437600517	2.244155732	8.838054901	9.101321945
DDIT4	3.026434024	17.8845098	21.35733622	3.635617353	1.714963344	19.965387	23.96977044	1.837431949	5.076145284	17.46008429	14.41878851	13.34284248	9.393625627	39.64259137	31.78074204
TRAFD1	0.729605766	1.006029864	1.455089316	1.606854854	0.767816076	1.556510586	1.138204605	0.359908149	1.178421545	3.208893664	3.839556761	1.229900111	1.25810761	2.456728776	1.794615643
LMTK2	1.310613268	1.177237204	1.934228038	0.629769333	0.772380909	0.805250252	0.599746964	0.206884503	0.6985555	2.766832484	1.400644659	0.883722953	0.976310228	0.554789391	0.902642511
CTSA	2.290815918	5.22157772	5.302942477	3.145061166	2.841286606	3.770072772	5.360601605	0.968605264	2.08125424	6.704229771	7.45185098	3.034145653	2.793359827	5.431029511	3.82356919
GK-AS1	15.45508988	33.92287666	35.22612537	21.21829284	28.65648427	47.10177964	54.34397613	9.439065737	19.61320651	61.32932834	73.28866822	14.0601996	25.12736582	41.06588106	47.06616142
RAB27B	1.805034717	2.209537373	2.635619933	0.851857929	0.474891626	0.742651579	1.54204194	0.445203927	1.327547684	4.297674139	3.757850535	1.159145183	1.333946175	1.488468611	1.347813013
ZIK1	1.275919537	1.292564797	1.635833718	0.875854964	0.863190605	1.049911839	1.232194954	0.539485679	1.214399604	4.050512231	4.09513019	0.20484038	0.282876773	1.490544973	1.345022947
EIF4A2	6.796409165	16.52681331	18.92944743	8.915194581	6.41244732	17.89898347	20.79893278	1.387286587	5.110080056	14.53884078	13.851087	5.091884948	7.112523572	22.47151555	20.46411952
PSAT1	10.51059129	5.17596979	10.69925134	9.20663472	7.143590457	12.05228627	11.15893667	1.080163091	10.34485001	26.45878404	20.47610621	6.890238691	10.42136304	20.01291854	18.85111953
CD46	2.695944135	7.673131512	9.052533726	3.304697941	3.995147727	12.11318436	12.18807825	0.97705887	2.799224811	8.78774339	8.15164722	2.596895198	5.5216303	14.29155496	14.54810626
ITM2B	1.079282966	1.386511006	2.386431988	0.789191646	0.740743227	1.441563575	1.708112036	0.370365813	0.625279013	2.737294312	1.994556156	0.94922751	0.825348166	1.896084501	1.211936813
LGR4	2.56934775	5.35884317	7.46020161	2.269503917	1.19290037	3.578992323	4.24403105	0.372775527	1.830828425	6.29738056	3.303826322	2.123118839	1.485519491	5.30722796	4.646941138
POF1B	2.378296284	2.95142045	5.217470915	2.857017589	1.751995315	4.87080801	3.833879662	0.351957832	1.872634386	4.624435331	5.054459756	1.470005538	2.952758889	4.576114304	4.533679877
NOMO3	2.43201922	2.669058823	4.272881324	2.712871832	2.254698001	2.890662517	3.312235622	0.628411054	1.473026931	5.549214607	4.078650039	3.774296638	3.774322831	4.902315925	3.489530418
PON3	2.134638652	2.803223243	5.558032993	1.709543149	1.747225031	3.339562812	4.686798499	0.584999219	2.154848803	4.941261479	7.056976658	0.799638026	1.1042697	4.221380493	4.667185238
SMOX	4.391008225	5.381884134	7.459843505	2.149018373	3.080646985	3.330700182	1.860518502	1.444030658	6.895126062	18.97337062	16.59015752	5.117393841	3.028682679	5.163157073	4.000218169
NAMPT	7.35948528	12.45264315	15.36374281	2.86214816	3.008814019	4.066295752	3.02855979	3.447545402	9.363951948	30.59078974	26.23394121	5.890581371	6.299575182	3.361843461	3.386017359
DGCR9	3.570989712	7.972065105	8.506598754	1.191607026	1.252668878	3.555160411	3.920220691	2.935896701	3.124158982	13.22580298	16.14215948	2.452444023	2.052564797	3.626357413	1.951907698
ARHGEF39	27.65785404	169.3697472	137.1631491	29.50383042	30.34819832	170.6871042	160.0082364	13.8980541	30.19795912	95.67507396	102.646127	26.27464151	28.84428612	142.1954961	173.7037471
HEXIM2	22.33328739	33.61942222	40.08635409	10.73147956	12.61735053	28.88785889	26.64994818	10.66891608	17.37130974	64.64857511	65.94953933	9.775097495	9.972262187	28.27092206	21.68420521
CPD	2.44676814	6.325818169	8.76823291	1.69926661	1.086289421	4.551042204	3.657981391	0.490331295	1.57458257	4.88500922	4.178554676	1.632626207	1.384400251	5.995168007	3.761456344
TMEM198	5.017808468	17.57179503	17.60537661	5.134818637	7.04079598	11.65632016	10.05065768	3.483672617	6.303503919	22.97232968	22.11806493	5.430177029	4.614687961	9.476044609	11.88520989
KAZALD1	2.784739417	15.82932759	11.76865069	2.230181762	1.67461685	7.129016657	8.826449953	1.700756101	3.694594533	12.70805471	11.75598071	1.192190285	1.646369439	8.675112012	8.317420135
CCDC183-AS1	2.811194052	64.3143532	62.07202048	5.306796418	5.071576428	143.9348264	147.8552905	1.981053516	3.64861239	10.31880086	15.36293086	3.61054778	4.986029155	129.0446973	115.3274969
DENND3	8.621980613	18.06445211	19.76802151	8.748929865	9.520326165	17.55769406	18.74921178	5.187551355	6.84420325	27.66926787	29.34982877	7.744188129	7.805412818	14.23318939	14.37935275
TMEM220	4.916727568	7.425185396	7.354257004	2.461001397	2.730839579	5.419390051	5.397567256	3.368581591	4.136064786	20.29654611	15.59093766	2.609233164	2.684775818	5.781322971	6.718724473
WDR86	34.23890956	58.94948343	55.87977149	18.07476918	20.82128345	31.23952157	30.80370194	23.72747573	37.45728275	145.6230324	138.2662572	22.63400084	19.12174237	33.73764034	34.53215042
GNMT	5.363146862	12.14904402	8.913326965	2.684450529	3.76268077	18.87849873	9.29628139	1.322796741	4.872531248	13.65607339	13.56904208	4.520341828	2.774408947	8.169452567	7.145538966
EXT1	1.438762121	1.904508187	1.836413022	0.691346779	0.545080241	0.589323888	0.65838889	0.170334908	0.976001988	2.717644351	2.166613364	0.776105135	1.012228802	0.664402325	0.495450445
ZDHHC23	1.476656108	2.379872913	3.480418173	1.048206853	0.565087389	1.71831093	2.094202925	0.397320848	0.731767091	3.169569799	2.037827558	0.980596552	1.38888876	1.485201682	2.724104861
ZC3HAV1	1.279947942	2.475414623	2.146558596	1.048353722	1.163301183	0.893646879	1.331168794	0.344392983	1.480003015	3.878605246	3.886002289	0.849969422	1.685421148	1.231383181	0.930178236
HOXB3	4.176771206	14.58157326	19.73555958	0.617538834	0.540986291	4.770571341	2.94049759	2.092062657	4.514701104	12.58378124	16.54374882	0.288853507	0.398895707	4.389212318	3.319172441
VSIG10	1.14756356	1.898806067	1.487618259	0.689276878	0.966130248	1.689233405	1.074137998	0.396258154	0.834068423	3.187656108	2.369170998	0.773781467	0.653010585	1.380027285	2.610968747
FNDC3B	1.155346583	2.261590658	3.384243149	1.518019349	1.1398626	2.680435563	2.440711708	0.284961187	1.399542091	3.660579843	3.288473198	1.054935673	1.568889581	3.438732646	2.264569627
SLC25A26	3.767343277	5.033343067	5.880053235	1.278991541	0.948066915	2.830454635	2.044228441	1.858397518	3.571523759	11.14726065	12.92978943	0.92038109	0.593138596	2.284947741	2.618809494
MTHFD2	6.59142129	8.255406108	11.7721805	7.918191982	5.694241741	11.45936972	8.696890762	2.038247792	6.912035201	22.68177685	15.05377948	8.070816109	11.60352391	14.57558182	13.30914476
CSRNP2	0.916076073	1.732316925	2.375069304	1.210517806	1.253267668	3.048736988	2.858206592	0.81340618	0.554849532	3.435263238	3.226266771	2.264876602	1.990359917	3.084611657	3.49258054
FAM111A	0.796190754	0.862589952	1.124750524	0.478226999	0.837888198	1.358848184	1.449092139	0.327294951	0.723355975	2.488080146	2.175556593	0.596507894	0.686462261	1.340466885	1.550396149
PHC3	0.59467247	1.405670902	1.327173786	0.952496803	0.506613086	2.066086338	1.354743862	0.223502273	0.411636109	1.651857375	1.203641962	0.763765619	0.615259907	1.988759694	1.253759496
LMNTD2	12.9003119	76.61952444	81.57972631	6.865752136	6.186493537	67.72253422	59.6102657	6.121955015	11.67075121	34.92678075	43.4298142	4.95481231	4.054759906	51.68564358	39.16164505
SLC13A4	1.075975066	5.086722251	7.331725766	0.287234532	0.377441714	2.984072572	2.424572254	1.356409917	0.941340479	6.14364538	5.154170585	0.335884553	0.309229194	2.185315821	3.381744013
ARHGAP12	3.872882072	4.10050473	5.551540662	3.101629873	3.396424542	7.02290866	5.790058453	0.398012267	2.736684591	5.939277579	6.565058124	2.992246033	4.424352159	9.702953714	5.55692146
WDR73	3.185424717	6.176642943	6.253588717	3.049330549	4.085553648	6.498342763	6.315213304	2.209699937	3.014609447	13.27251785	10.63826432	2.405172067	3.244208093	6.703726974	5.753980969
PSME2	7.222730447	10.1172725	11.33699544	11.08673572	7.178715909	7.704336319	8.346410092	3.035071324	7.129088463	23.03530942	20.7916212	13.67852801	13.00817238	14.02603946	12.33735629
FGB	3.538462233	30.94725334	35.28466214	0	0	0.452928487	0	1.570943249	5.786580684	16.95502277	13.7510316	0.198826786	0.366096306	0.17021016	0
NOMO1	3.705078258	3.795118183	6.403993363	6.330117954	4.245705781	4.1102151	3.767717826	0.812303435	2.293962889	6.175090819	6.999284536	5.829291128	5.111129731	7.921105229	5.468041821
FGA	1.453309766	7.586276045	12.43900291	0	0	0	0.503822733	0.955873344	3.374259365	8.242097425	9.707147274	0.816617196	0.626509604	0.349541795	0
ENG	4.383197029	8.777971231	9.470098444	1.608896601	1.92197925	2.96112789	2.532557471	3.123167367	2.94979726	12.51367668	15.82133065	0.820975254	1.637618089	3.748343488	3.893274598
RNA5SP216	140.2266692	124.2990209	116.5254452	149.735595	180.3639498	149.576871	190.3999356	42.27213868	99.08800673	292.1370201	312.2071107	135.70009	124.9311086	153.6430378	167.667681
VLDLR-AS1	14.10342886	23.07038378	24.66223267	17.43335313	20.21959342	33.35806711	37.73243223	6.856270708	16.46534924	48.96992498	49.64509595	15.27522413	16.60068698	35.19893826	34.18753009
UBE2H	5.021937059	8.238634517	9.940758021	2.521166053	2.524151305	5.948441896	6.859934302	1.03528022	3.631868653	10.2020455	8.829557396	1.516209774	2.636672332	8.869568356	7.098071729
PRKRA	5.956935176	7.758832563	8.000960536	4.965382028	4.477790615	5.135181589	4.551663174	2.038962007	5.448816696	15.87155087	15.35433	3.552143207	4.905374661	5.730912598	4.784427394
PDLIM5	3.499344517	7.199405265	11.24381235	1.608830658	1.00021487	2.764946668	1.842155814	0.468843378	2.982979154	6.900240707	6.348305091	1.359408679	2.100778785	4.530322213	3.666097151
AP1G2	19.86730852	23.80931094	25.28350424	16.52285722	20.03053315	31.29901989	29.83759923	12.81586805	16.91386034	66.66774537	66.47677734	20.14109293	23.64556432	34.68496589	26.65512926
SPP1	22.29368415	27.32448196	46.3139695	11.15880168	9.77551273	15.85347275	17.38937324	2.851146559	19.00401483	42.14442578	40.61101464	19.95018209	18.79410042	25.41961503	24.37151447
